PostContent,Date,NumberOfComment,Like,Heart,Care,Haha,Wow,Sad,Angry,ContentofComment
BẢN SAO HỌC BẠ NHƯ THẾ NÀO LÀ HỢP LỆ Ạ,14 Tháng 8,12,0,0,0,0,0,0,0,"['BẢN SAO HỌC BẠ NHƯ THẾ NÀO LÀ HỢP LỆ Ạ', 'cái này mình coi ở đâu vậy ạ', 'Bản sao hợp lệ là bản photo full các trang, rõ ràng đó e']"
"Cho em hỏi có ai thi toeic giấy ở trường mình ko ạ, review giúp em vớii, em định đăng kí thi ở trường mình ạ",13 Tháng 8,3,0,0,0,0,0,0,0,"['Cho em hỏi có ai thi toeic giấy ở trường mình ko ạ, review giúp em vớii, em định đăng kí thi ở trường mình ạ', 'Trường mình hình như hết tổ chức thi Toeic tại trường r á bạn. Mình vừa thi Toeic xong, đăng kí học và thi ở Flic mà các chị kêu là phải ra iig thi chứ trường mình lâu r ko tổ chức.']"
Anh chị ơi cho em hỏi để săn đc học bổng thì chỉ cần kết quả học tập trên 2.5/4 và điểm rèn luyện khá là đc hay sao ạ?,14 Tháng 8,6,0,0,0,0,0,0,0,"['Anh chị ơi cho em hỏi để săn đc học bổng thì chỉ cần kết quả học tập trên 2.5/4 và điểm rèn luyện khá là đc hay sao ạ?', 'Không có đâu em :)))))', 'GPA 2.5 và đrl Khá trở lên là đủ điều kiện để xét học bổng thôi nhé. Còn danh sách sẽ lấy từ trên xuống cho đến hết quỹ học bổng, thường thì Xuất sắc và Giỏi có khả năng cao nhận được học bổng hơn (tuỳ ngành).']"
dạ cho em hỏi sau khi nhập học tại trường thì khoảng mấy ngày là thi tiếng anh đầu vào vậy ạ,14 Tháng 8,6,0,0,0,0,0,0,0,"['dạ cho em hỏi sau khi nhập học tại trường thì khoảng mấy ngày là thi tiếng anh đầu vào vậy ạ', 'Năm ngoái nhập học 7,8t9 thì 9t9 chị thi TA đầu vào, ngày 10t9 là SHCD luôn á em.', 'Tầm 1,2 ngày sau nhập học nha em']"
"Anh chị khoá trên cho em xin đầy đủ hồ sơ nhập học với ạ 
Cái gì cần công chứng hay sao cho em xin rõ với ạaaaa",14 Tháng 8,1,0,0,0,0,0,0,0,"['Anh chị khoá trên cho em xin đầy đủ hồ sơ nhập học với ạ \nCái gì cần công chứng hay sao cho em xin rõ với ạaaaa', 'Em tham khảo năm trước nhaa']"
"cho em hỏi lí lịch hssv thì mình đi công chứng tại nơi mình ở đúng k ạ
vs lại chỗ nghành học thì mình ghi mã số của nghành hay sao ạ
e cảm ơn ạ",14 Tháng 8,1,0,0,0,0,0,0,0,"['cho em hỏi lí lịch hssv thì mình đi công chứng tại nơi mình ở đúng k ạ\nvs lại chỗ nghành học thì mình ghi mã số của nghành hay sao ạ\ne cảm ơn ạ', 'Không cần sơ yếu lý lịch nha em, em mang theo đúng các giấy tờ nhập học mà trường đưa ra là được nè']"
Dạ mn cho mik hỏi là mik đậu hb nv1 r thì ko cần xác nhận nhập học trên hệ thống đk ạ ( tại mik ko th chổ xác nhận nên nghĩ z ) mong mn cho mik bt vs ạ .,14 Tháng 8,2,0,0,0,0,0,0,0,"['Dạ mn cho mik hỏi là mik đậu hb nv1 r thì ko cần xác nhận nhập học trên hệ thống đk ạ ( tại mik ko th chổ xác nhận nên nghĩ z ) mong mn cho mik bt vs ạ .', 'Em cần phải xác nhận nhập học trên hệ thống nữa nha\nVà sau khi biết kết quả trúng tuyển thì em sẽ xác nhận nhập học trên hệ thống của Bộ Giáo dục và Đào tạo.', 'E cần phải xác nhận trên hệ thống bộ nữa nha']"
Cho e hỏi ngày mấy là bắt đầu nhập học trên bộ và bao giờ thì trường sẽ gửi mail xác nhận nhập học ạ . Em cảm ơn ạ,14 Tháng 8,5,0,0,0,0,0,0,0,"['Cho e hỏi ngày mấy là bắt đầu nhập học trên bộ và bao giờ thì trường sẽ gửi mail xác nhận nhập học ạ . Em cảm ơn ạ', 'Sau khi có điểm chuẩn em nha, em theo dõi trên page trường để nắm thông tin nhé.', 'Các bạn tân sinh viên vẫn đang còn loay hoay,chưa biết ôn luyện TA đầu vào ntn thì chủ động ib chị gửi tài liệu miễn phí nhé.']"
"Cho e hỏi là trường mình vẫn xếp lớp rồi cả lớp học chung với nhau hết các môn như cấp 3 hay là mình đăng kí học thầy, cô mà mình muốn rồi đến giảng đường học hay sao ạ. E cảm ơn",14 Tháng 8,2,0,0,0,0,0,0,0,"['Cho e hỏi là trường mình vẫn xếp lớp rồi cả lớp học chung với nhau hết các môn như cấp 3 hay là mình đăng kí học thầy, cô mà mình muốn rồi đến giảng đường học hay sao ạ. E cảm ơn', 'Trường xếp lịch học cứng 1 số môn cố định là mình sẽ học theo lớp sinh hoạt của mình, còn 1 số môn khác mình tự đăng kí thì mình học theo lớp môn đó nha. E có thể join group Quản Trị Kinh Doanh Tổng Quát ni để anh chị hỗ trợ nè', 'Các bạn tân sinh viên vẫn đang còn loay hoay,chưa biết ôn luyện TA đầu vào ntn thì chủ động ib chị gửi tài liệu miễn phí nhé.']"
"Chính xác là nhập học ngày 21, 22 phải không ạ",14 Tháng 8,2,0,0,0,0,0,0,0,"['Chính xác là nhập học ngày 21, 22 phải không ạ', 'Chưa có tbao chính thức e nha. E theo dõi web và page trường nha', 'Các bạn tân sinh viên vẫn đang còn loay hoay,chưa biết ôn luyện TA đầu vào ntn thì chủ động ib chị gửi tài liệu miễn phí nhé.']"
Dạ ac cho e hỏi là trường mình thường thì khi nào đi quân sự và đi trong bao lâu vậy ạ.,14 Tháng 8,1,0,0,0,0,0,0,0,"['Dạ ac cho e hỏi là trường mình thường thì khi nào đi quân sự và đi trong bao lâu vậy ạ.', 'Có 2 đợt em\nTuỳ vào khoa sẽ đi vào đợt nào em nhé\nĐợt 1 sau tết… Xem thêm']"
Ac cho e hỏi sơ yếu lí lịch sinh viên trường mình dùng mẫu chung của bộ hay mẫu riêng của trường ạ? Sơ yếu lí lịch đó có cần dấu công chứng của xã k ạ?,13 Tháng 8,1,0,0,0,0,0,0,0,"['Ac cho e hỏi sơ yếu lí lịch sinh viên trường mình dùng mẫu chung của bộ hay mẫu riêng của trường ạ? Sơ yếu lí lịch đó có cần dấu công chứng của xã k ạ?', 'Em tham khảo hồ sơ nhập học nha']"
dạ cho em hỏi học phí năm đầu là nộp hết hay là chia ra từng kì vậy ạ e,13 Tháng 8,5,0,0,0,0,0,0,0,"['dạ cho em hỏi học phí năm đầu là nộp hết hay là chia ra từng kì vậy ạ e', 'nộp trước 1 kỳ á', 'Chia ra 2 kỳ nha em.']"
"sao 21/8 nhập học rồi mà hiện tại trường vẫn chưa có thông báo gì về các hồ sơ và khoản phí cần nộp vậy ạ, với cho em hỏi là nhập học là mình đóng học phí luôn hay sao ạ. Em cảm ơn ạ",13 Tháng 8,4,0,0,0,0,0,0,0,"['sao 21/8 nhập học rồi mà hiện tại trường vẫn chưa có thông báo gì về các hồ sơ và khoản phí cần nộp vậy ạ, với cho em hỏi là nhập học là mình đóng học phí luôn hay sao ạ. Em cảm ơn ạ', 'như năm ngoái là em chuyển khoản vào tk của trường nha e, năm ni thì e cứ đợi tbao hướng dẫn trên web và page trường nha!', 'Sau khi biết kết quả trúng tuyển và xác nhận nhập học thì trường sẽ gửi em các thông tin về hồ sơ cần chuẩn bị cũng như các khoản phí cần nộp nha. Em nộp trước khi nhập học á.']"
Dạ cho e hỏi ở khu vực trường Kinh Tế có trung tâm nào dạy tiếng anh chất lượng mà học phí rẻ k ạ.,13 Tháng 8,4,0,0,0,0,0,0,0,"['Dạ cho e hỏi ở khu vực trường Kinh Tế có trung tâm nào dạy tiếng anh chất lượng mà học phí rẻ k ạ.', 'Gia sư kèm tiếng Anh online 1:1 chỉ 66k/ buổi, được học thử miễn phí, được chủ động sắp xếp lịch học phù hợp. Quan tâm thì ib mình nhé', 'Đây bạn nhé https://www.facebook.com/FLIC.DUE.UDN.VN']"
Dạ anh chị cho em hỏi mục này là 1 trong 2 hay cả 2 ạ,13 Tháng 8,5,0,0,0,0,0,0,0,"['Dạ anh chị cho em hỏi mục này là 1 trong 2 hay cả 2 ạ', 'Cho em hỏi cái 1 và 2 là ra ngoài trường làm hay sao ạ.', 'Cả 2 nha em, gồm 1 bản chính và 1 bản photo công chứng']"
"E có vài thắc mắc mong ac hỗ trợ ạ. E cảm ơn!
1. Hôm nhập học có chụp ảnh thẻ để làm thẻ SV hay là SV tự nộp ảnh thẻ ạ?
2. Khám sức khỏe SV là khám tại trường hay là SV tự đi khám rồi tới hôm nhập học mang theo giấy chứng nhận khám sức khỏe?
3. Ngày nộp hồ sơ đăng kí KTX thì mình có được nhận phòng liền không ạ hay có thông báo ngày khác?( e thắc mắc là giường KTX là giường tầng như trong học quân sự phải không ạ?)",12 Tháng 8,2,0,0,0,0,0,0,0,"['E có vài thắc mắc mong ac hỗ trợ ạ. E cảm ơn!\n1. Hôm nhập học có chụp ảnh thẻ để làm thẻ SV hay là SV tự nộp ảnh thẻ ạ?\n2. Khám sức khỏe SV là khám tại trường hay là SV tự đi khám rồi tới hôm nhập học mang theo giấy chứng nhận khám sức khỏe?\n3. Ngày nộp hồ sơ đăng kí KTX thì mình có được nhận phòng liền không ạ hay có thông báo ngày khác?( e thắc mắc là giường KTX là giường tầng như trong học quân sự phải không ạ?)', 'Chào em\n1,2) Không biết năm nay quy trình thủ tục của trường như thế nào nên em theo dõi Fanpage của trường để nắm thông tin nha\n3) Giường ktx là giường tầng nha', 'Theo như 49K năm trước thì mình nộp ảnh thẻ mình tự chuẩn bị nha, và hôm đó khám sức khoẻ ngay tại trường luôn á em']"
Em xin review về 2 chuyên ngành truyền thông marketing và digital marketing với ạaaa,11 Tháng 8,1,0,0,0,0,0,0,0,"['Em xin review về 2 chuyên ngành truyền thông marketing và digital marketing với ạaaa', 'Mình không học 2 chuyên ngành này nma nếu bạn muốn tìm hiểu thông tin cũng như cơ hội nghề nghiệp của 2 chuyên ngành đó thì có thể ib mình.']"
"Anh/chị cho em hỏi, năm 2025 với khoá 51K thì trường mình sẽ tuyển thí sinh tự do bằng chương trình cũ hay chương trình mới ạ?",12 Tháng 8,1,0,0,0,0,0,0,0,"['Anh/chị cho em hỏi, năm 2025 với khoá 51K thì trường mình sẽ tuyển thí sinh tự do bằng chương trình cũ hay chương trình mới ạ?', 'Hiện tại chưa có đề án tuyển sinh năm 2025 e nha. E cứ chờ trg thông báo đề án']"
 [KHAI GIẢNG CÁC KHÓA HỌC TOEIC THÁNG 08/2024] ,12 Tháng 8,1,0,0,0,0,0,0,0,"[' [KHAI GIẢNG CÁC KHÓA HỌC TOEIC THÁNG 08/2024] ', 'Học ngay tại trường, chi phí rẻ, tỷ lệ PASS cao']"
" MỞ XÉT TUYỂN HỌC BẠ ĐỢT 2
CHƯƠNG TRÌNH CỬ NHÂN LIÊN KẾT QUỐC TẾ - LIÊN KẾT ĐẠI HỌC COVENTRY VỚI TRƯỜNG ĐẠI HỌC KINH TẾ, ĐẠI HỌC ĐÀ NẴNG.
 Nếu các bạn có thắc mắc về lộ trình đào tạo đừng ngần ngại nhắn tin trực tiếp cho Fanpage Đào Tạo Đào tạo Quốc tế - Trường Đại học Kinh Tế, Đại học Đà Nẵng để DUE kịp thời giải đáp cho bạn nhé!!!",6 Tháng 8,3,0,0,0,0,0,0,0,"[' MỞ XÉT TUYỂN HỌC BẠ ĐỢT 2\nCHƯƠNG TRÌNH CỬ NHÂN LIÊN KẾT QUỐC TẾ - LIÊN KẾT ĐẠI HỌC COVENTRY VỚI TRƯỜNG ĐẠI HỌC KINH TẾ, ĐẠI HỌC ĐÀ NẴNG.\n Nếu các bạn có thắc mắc về lộ trình đào tạo đừng ngần ngại nhắn tin trực tiếp cho Fanpage Đào Tạo Đào tạo Quốc tế - Trường Đại học Kinh Tế, Đại học Đà Nẵng để DUE kịp thời giải đáp cho bạn nhé!!!', 'XÉT TUYỂN HỌC BẠ CHƯƠNG TRÌNH CỬ NHÂN ĐẠI HỌC COVENTRY NGAY TẠI TRƯỜNG ĐẠI HỌC KINH TẾ, ĐẠI HỌC ĐÀ NẴNG\nĐỢT 2 ĐẾN NGÀY 16/8', 'Và xin mức học phí ch trình liên kết quốc tế này', '100% học bổng đầu vào cụ thể là như thế nào vậy ad?']"
 HƯỚNG DẪN CHUYỂN SINH HOẠT ĐẢNG CHO ĐẢNG VIÊN - TÂN SINH VIÊN KHOÁ 50K ,11 Tháng 8,3,0,0,0,0,0,0,0,"[' HƯỚNG DẪN CHUYỂN SINH HOẠT ĐẢNG CHO ĐẢNG VIÊN - TÂN SINH VIÊN KHOÁ 50K ', 'Nguyễn Hùng Vĩ chuẩn bị thôi nào', '50K làm quen ạ']"
Cho e hỏi là học phí sẽ nộp theo từng kì hay là nộp theo từng năm luôn ạ? Em cảm ơn ạ,8 Tháng 8,4,0,0,0,0,0,0,0,"['Cho e hỏi là học phí sẽ nộp theo từng kì hay là nộp theo từng năm luôn ạ? Em cảm ơn ạ', 'Học phí trường sẽ thu theo kì nhé em ơi', 'Học phí đóng theo từng kì nhaa em !']"
"cho em hỏi là mình nộp bằng ielts miễn thi đầu vào tiếng anh nhma mình vẫn đăng kí học tín chỉ tiếng anh được không ạ?
tại em sợ miễn học tín chỉ tiếng anh là không đủ tín chỉ để xét học bổng ạ",6 Tháng 8,1,0,0,0,0,0,0,0,"['cho em hỏi là mình nộp bằng ielts miễn thi đầu vào tiếng anh nhma mình vẫn đăng kí học tín chỉ tiếng anh được không ạ?\ntại em sợ miễn học tín chỉ tiếng anh là không đủ tín chỉ để xét học bổng ạ', 'em có thể đăng kí các môn chính trị để học nha, còn như kì 1 thì trường vẫn sẽ đăng kí bổ sung cho em thêm một môn nữa á']"
"Dạ anh chị cho em xin chút review về ngành ""Quản Trị Nhân Lực"" với ạ.Em cảm ơn ạa",6 Tháng 8,4,0,0,0,0,0,0,0,"['Dạ anh chị cho em xin chút review về ngành ""Quản Trị Nhân Lực"" với ạ.Em cảm ơn ạa', 'Hello em Học ngành Quản trị nhân lực ở DUE hơn 2 năm thì chị có những review sau nè:\nThứ nhất, như em biết về cơ hội của ngành mình thì không thể phủ nhận, bởi vì bộ phận nhân sự thì công ty nào cũng cần phải có để thu hút và giữ chân nhân tài, nên là … Xem thêm', 'Em có thể ib anh để giải đáp thắc mắc nha']"
"Dạ em chào anh chị ạ
, em là 2K6, em vừa đăng kí ngành QTKD ở trường mình và em đang tính theo học chuyên ngành quản trị kinh doanh tổng quát ạ nhưng còn khá mung lung về chuyên ngành này nên em thật sự rất tò mò muốn biết chuyên ngành mình sẽ được học về những cái gì ạ
. Em rất mong nhận được sự hỗ trợ của các anh chị ạ
. Em cảm ơn mọi người",6 Tháng 8,7,0,0,0,0,0,0,0,"['Dạ em chào anh chị ạ\n, em là 2K6, em vừa đăng kí ngành QTKD ở trường mình và em đang tính theo học chuyên ngành quản trị kinh doanh tổng quát ạ nhưng còn khá mung lung về chuyên ngành này nên em thật sự rất tò mò muốn biết chuyên ngành mình sẽ được học về những cái gì ạ\n. Em rất mong nhận được sự hỗ trợ của các anh chị ạ\n. Em cảm ơn mọi người', 'https://m.me/j/AbZM89Xjht1aSwtD/', 'Đây là nhóm Quản trị Kinh doanh Tổng quát (K02) nha, các bạn có thắc mắc gì liên quan đến chuyên ngành Quản trị Kinh doanh Tổng quát, hãy join vào đây các anh chị sẽ hỗ trợ các bạn giải đáp thắc mắc nè\nhttps://www.messenger.com/ch/AbaustgWlv3dZY0E/']"
"Dạ mn cho e hỏi là, em thi toeic và đã có kết quả gửi qua mail thì phần file minh chứng này em có được chụp ảnh trên mail để làm minh chứng kh ah ( hay bắt buộc phải chụp ảnh bằng ah )",1 Tháng 8,12,0,0,0,0,0,0,0,"['Dạ mn cho e hỏi là, em thi toeic và đã có kết quả gửi qua mail thì phần file minh chứng này em có được chụp ảnh trên mail để làm minh chứng kh ah ( hay bắt buộc phải chụp ảnh bằng ah )', 'đc nha bạn', 'Em có thể hỏi trực tiếp phòng Đào tạo để nắm thông tin nha, hoặc nếu có bạn chụp được thì em có thể chụp ảnh mail gửi lên thử nha']"
"mình pass sách cho ai cần ạ
cmt mình ib ạ",4 Tháng 8,1,0,0,0,0,0,0,0,"['mình pass sách cho ai cần ạ\ncmt mình ib ạ', '.']"
Cho e hỏi trường mình xét học bổng chỉ theo pthuc xét học bạ đúng k ạ,3 Tháng 8,1,0,0,0,0,0,0,0,['Cho e hỏi trường mình xét học bổng chỉ theo pthuc xét học bạ đúng k ạ']
Mn ơi hồ sơ nhập học năm nào cũng bao gồm các giấy tờ giống nhau hay sao ạ? Và hồ sơ gồm những gì ạ?,31 Tháng 7,5,0,0,0,0,0,0,0,"['Mn ơi hồ sơ nhập học năm nào cũng bao gồm các giấy tờ giống nhau hay sao ạ? Và hồ sơ gồm những gì ạ?', 'Em tham khảo các giấy tờ nhập học năm ngoái ở đây nhaa.\nhttp://due.udn.vn/.../thongbaochitiet/id/17694/bid/456\nCó gì thắc mắc cứ ib chị nhaa', 'Quy trình Lọc ảo diễn ra như thế nào? Tuyển sinh Đại học 2024\nhttps://youtu.be/rgalXFoheJQ']"
